transaction_id,timestamp,customer_id,account_id,transaction_type,transaction_amount,currency,merchant_name,merchant_category,transaction_status,fraud_flag,payment_method,location,foreign_transaction,transaction_fee
cc1a18a2-3047-4c7e-82b5-4a7a135909e2,2024-05-01 01:44:46,082e8590-cd53-462a-9775-7d163383071c,043188d1-69f4-4d14-b7bb-19c09fea0bda,credit,2293.09,AUD,"Bowers, Smith and Jones",dining,completed,False,wire_transfer,"South Colton, Senegal",False,2.39
4b7cf7f2-e996-4f2a-bb26-70331acc6b53,2024-05-24 15:13:20,f7c7c780-0692-4d78-b217-d163133754a4,2fb76e78-db1e-44df-af20-6513e1dead36,credit,1105.15,AUD,"Chan, Kidd and Lawrence",retail,completed,True,credit_card,"Paulfort, Brunei Darussalam",True,38.71
22cc5bac-991c-4fad-8ca7-20e73c0db6e2,2024-06-17 18:55:59,fdc5a942-3934-4483-9ee2-4cbb35edda60,54695601-363b-4d0e-974a-099f39e4b45e,withdrawal,2432.76,AUD,"Ballard, Park and Williams",dining,completed,False,credit_card,"New Jennifer, Saint Vincent and the Grenadines",True,49.98
580da67f-e197-4ed8-9f7d-492d27fae413,2024-07-21 00:36:21,ec1624b1-8154-4a6f-9151-2aa01779598f,2fb8ab50-bb6b-48f8-bff0-5a9d55b7c556,debit,3882.13,AUD,Tucker Inc,groceries,completed,False,credit_card,"South Diane, San Marino",False,18.3
eca12af3-5e5d-41a6-9a12-d954e004562d,2024-08-26 07:20:34,f43833f6-597b-4e20-b28a-5207e049d098,abe1ad95-aabe-4bd1-82c2-2a3f55c188eb,deposit,676.02,AUD,"Hernandez, Cardenas and Reed",dining,pending,True,debit_card,"Port Diane, Niger",True,16.01
521a2f1b-ef87-4cd1-8ed3-a212591e80aa,2024-05-24 10:11:48,d1285d20-5e50-42d9-bf87-e482c196f31a,2474bc38-253d-422b-8b74-31b96a6d38fe,transfer,3936.81,AUD,Mercado-Austin,dining,failed,True,credit_card,"Lake Lisastad, France",True,31.37
72dc3e67-42a8-4f04-9295-d235f1880b11,2024-03-29 10:47:38,56c57ed5-562a-4d55-b1e4-08746909147e,4deada30-3844-439e-8cc4-548a15d659b9,debit,4216.64,AUD,Green-Hale,dining,failed,True,debit_card,"North Holly, Papua New Guinea",False,23.46
4bbfed8d-65da-429f-b213-e4ec85602bad,2024-01-16 10:03:38,03dc6673-cda6-4ad2-9c2a-9b44a9ee4454,25041800-60cf-40b1-aa8e-4944877415d8,credit,4390.06,AUD,"Perez, Moreno and Martin",groceries,pending,True,wire_transfer,"Port Veronicaburgh, Burkina Faso",True,8.42
afa33a97-2ede-40ea-b3c4-880ce62b13a0,2024-03-12 17:21:30,70763836-eb15-4d5d-9c1e-24710a0460bf,a1aefd6b-45db-47dd-b3d5-09cb4e6847ff,withdrawal,613.23,AUD,"Lawrence, Duke and Smith",groceries,completed,True,wire_transfer,"New Codyfurt, Falkland Islands (Malvinas)",True,30.72
6b75f29f-287e-4ca7-aa48-5985c4855b07,2024-02-28 01:59:49,fcbe9d64-0c69-4144-b249-1a2c204470f4,8676d350-f1a3-4528-9a6c-8e038331d5be,withdrawal,2864.7,AUD,Herman-Robinson,groceries,failed,True,credit_card,"Bonnieton, Canada",False,15.54
1ac9d835-b066-44c6-8d3d-ce162c71f3fb,2024-04-04 13:29:05,c2c04cf2-862b-445d-b1df-018d8afdcde8,d734cf4b-09c0-4506-89d0-995924b93bb0,credit,30.35,AUD,"Walker, Martinez and Brown",utilities,completed,False,wire_transfer,"Port Ryanport, Mayotte",False,9.02
fcba2c0d-0e13-446d-ac90-bab3ce000fae,2024-03-21 01:55:12,2273665f-b30e-4602-a978-cee9d6f4c22a,4bbd494d-febc-4a25-83e9-715c151fff86,credit,1053.76,AUD,Luna-Watson,groceries,pending,False,credit_card,"Port Joelbury, Kiribati",True,34.53
869840d6-e227-405a-a16d-c394ce2bf405,2024-04-08 15:51:21,1d9868a2-09d3-484e-9920-15818d7019e1,551d8ec0-3887-49f9-93bf-2571b53aa851,credit,1249.7,AUD,"Marsh, Atkinson and Watson",retail,completed,False,debit_card,"Kleinview, Comoros",True,14.59
ea7e06ad-7dbc-4b13-b8f2-706e8b27efab,2024-05-08 22:12:09,4cbb513b-bb29-469a-bdfe-8ba597f7d568,6f0ea6e0-2a00-41da-9f0b-2f1a47d2c1df,transfer,2247.38,AUD,Conrad-Wade,retail,completed,False,debit_card,"Robinsonton, Niue",True,44.37
b43a8562-8db5-4c05-9c54-ee52f9ab4fad,2024-07-29 23:13:50,8fe5dc14-6187-48e6-9be8-a39aa62b2b16,4e0d5f75-f268-4305-b84d-b1ded37c6a9e,transfer,3021.3,AUD,Gonzales-Odom,groceries,pending,False,credit_card,"Harveyfort, Norfolk Island",True,39.76
43e7a13a-f501-46f5-9ce9-65f93e850684,2024-07-02 21:14:12,8a17aefe-f69e-48c5-b376-76224adf8358,72b6c8fb-1d49-4bd3-b80a-0b61879e7ab4,withdrawal,3165.43,AUD,Wilcox-Taylor,retail,failed,True,wire_transfer,"West Jonathan, Georgia",False,48.09
9ed832b1-ea7c-4b31-a4d6-f3ed332e7bef,2024-01-16 16:43:53,59190fc1-fdd7-4e26-8c92-29c19c592404,0d655246-1d7b-4152-9045-4b20a12f2122,deposit,3295.36,AUD,"Valenzuela, Hamilton and Wright",groceries,completed,False,credit_card,"Lake Rebeccaburgh, Guinea",True,21.81
44c9b259-d3ef-40e6-8965-fc9d3026044a,2024-07-23 19:55:14,22e3ba24-dbe8-4e73-8c06-9e2344a2423e,2a267591-2901-47f6-a602-82b34ef0e5eb,transfer,2322.62,AUD,"Kim, Harrison and Brown",groceries,failed,False,wire_transfer,"Lake Meagan, Guernsey",True,49.9
93eed631-535f-4bd1-bf71-e17d77708d19,2024-04-14 21:25:17,85dba68a-8f57-4af5-a808-0c0274bfb66b,675c064f-9ede-4209-aa9a-8e8be6b29323,deposit,4239.95,AUD,"Simpson, Henry and Smith",groceries,pending,True,debit_card,"Paulchester, Ecuador",False,15.34
4225a034-ce9c-4bce-a8fc-f24ea67ccdad,2024-04-29 06:18:46,2655a3cb-e7ed-4791-b102-525a403de6df,9279b6d9-9ed8-4d69-9ad0-a650d787cdab,withdrawal,4648.51,AUD,Moore and Sons,groceries,failed,False,debit_card,"South Kayla, United States Minor Outlying Islands",True,28.48
d46c08b3-5127-4c57-9506-2c323b84b95a,2024-04-27 14:17:33,af6bd06f-7e87-4c2c-a3a0-a55b10150ca3,ac0801b5-0aee-460b-9890-c552d3241eba,credit,1861.25,AUD,Sanders PLC,groceries,pending,True,credit_card,"South Justin, Singapore",False,33.11
c4c9b55f-47b0-40e6-93f2-433fc4d52f01,2024-04-15 00:44:44,910ffebc-6a9d-4fc3-a3f1-11e6596f3b40,73c18a2b-5ce3-434c-8b22-56937ed837a6,credit,2832.82,AUD,Logan Group,retail,completed,False,wire_transfer,"Rodriguezmouth, Kyrgyz Republic",False,34.84
95d80511-a237-4762-b44f-13ecd43e9863,2024-05-10 18:34:27,1e76c78b-63ca-45c4-8a70-66457018faba,221373ce-b5df-4d27-b3fe-cd0185812f02,transfer,2409.02,AUD,Landry-Schneider,utilities,completed,False,wire_transfer,"West Eduardo, Singapore",False,9.65
ec684539-a966-4be0-8dc5-61782e0e896d,2024-08-23 23:49:49,68ef7205-1d22-43dc-9a61-20bcb46f5fca,b13cef43-160e-4198-9407-fe5e51171348,credit,2664.63,AUD,"Little, Marshall and Brown",dining,completed,False,debit_card,"Brittanyhaven, Romania",False,15.63
7a715358-c866-4afa-8ff3-d04e74c45f4f,2024-09-08 07:15:06,967eb6bf-aedb-42d1-a2be-da2299474af3,7f5f983d-f860-4bf3-a963-e86a73e0af5e,deposit,3589.63,AUD,"Smith, Smith and Adkins",dining,completed,True,wire_transfer,"Cuevasville, Hong Kong",True,33.68
d92c3301-d747-40b5-959e-038015863cd2,2024-04-10 05:59:50,35016ea4-7942-4240-95ed-536f20ea0c64,bd6a5ac7-ca2b-4e18-9f14-52e7aaa31e49,deposit,4740.12,AUD,Pittman-Davis,utilities,failed,True,wire_transfer,"Annetown, Syrian Arab Republic",True,25.45
5c90c0b2-c93f-4ceb-a8e5-c39a3b456587,2024-02-07 10:38:45,ff2e5b97-00ba-48e1-8335-bbf348cc1183,98e2673e-826b-4881-918a-b6239f9743ae,deposit,1504.54,AUD,"Mooney, Chen and Shelton",dining,failed,True,debit_card,"Port Lindsey, Korea",False,13.18
f945bed0-0e65-4c1b-9fd0-ce908533a9f2,2024-03-08 03:18:14,5a019204-38b9-4cbd-b17d-b32dc14b7113,febad0e7-b63b-4968-a1cc-2dab47bda757,credit,2154.95,AUD,Williams-Robinson,retail,pending,False,credit_card,"Michaelstad, Saint Martin",True,32.47
a0e36e30-2880-48de-b43a-b4100f3323a5,2024-04-09 23:52:27,fcbb0178-be4d-404c-96d6-1886efa9e874,e7179e78-b69c-422e-b40c-cd7e5b18463a,deposit,210.1,AUD,"Simpson, Shah and Briggs",dining,pending,False,debit_card,"Laurenville, Wallis and Futuna",False,23.36
f97b801f-9968-4d39-bf77-e1a8a88c4aa9,2024-07-27 11:10:13,8a09daf4-dc60-47cc-a417-15299ac29922,8487c17d-ee77-4213-a238-7040f0fcb3ae,transfer,4365.8,AUD,"Bruce, Brown and Wilson",retail,failed,False,debit_card,"South Kevinhaven, Malta",False,43.91
2b511e87-1477-4655-8e42-23fcab3249cf,2024-04-12 22:53:49,7b7e990a-b867-4b7b-a222-8a523088a8d8,51add063-a352-4565-8576-1076584f1a36,debit,1748.24,AUD,"Taylor, Brown and Henry",utilities,pending,False,debit_card,"East Lisa, Holy See (Vatican City State)",True,25.99
1675c581-36fa-4e14-9487-df59f01157cd,2024-05-21 15:46:23,506cdac8-30d1-4445-b538-d03d870739a2,ced23529-b662-45d9-8a1b-36f2ae483547,debit,4380.89,AUD,"Tran, Garcia and Perez",dining,pending,True,credit_card,"South Dawn, Falkland Islands (Malvinas)",False,12.3
9e9fb08e-0325-4800-b499-b39ad66552de,2024-06-13 19:32:25,d4805939-7568-4cd0-b2f7-f84d4124da5e,b947b8dd-40bb-4ed3-becd-5199ee410726,withdrawal,3949.39,AUD,"Fernandez, Chan and Davis",utilities,pending,True,credit_card,"South Kenneth, Czech Republic",False,45.03
3bbbb908-615b-4065-ae11-8a1064d9c9fe,2024-06-28 00:08:06,8cb3870a-9caa-4dca-a57c-9e3c887671a2,4416c4db-98c0-453c-8258-83b08497c028,transfer,255.17,AUD,Navarro-Martin,utilities,pending,True,credit_card,"Lake Andrew, Congo",True,39.01
09d5d8fb-131b-433a-9ffb-a85ad1e07767,2024-07-04 06:13:36,415b53a2-5fb4-42ea-a3ab-2eda56dd6a97,e8d34f9d-8206-4236-936b-e16fc717ee16,debit,3476.29,AUD,"Jones, Johnson and Snow",dining,failed,False,wire_transfer,"New Wayne, Mali",True,34.63
671ec0d4-681c-4048-8d5c-9d59175305af,2024-08-17 17:26:28,b033ec52-a5c3-449f-87ba-abb410610149,5881cd14-7ec4-44f3-823c-fc0c011c6888,transfer,3651.72,AUD,Baker Inc,retail,failed,True,wire_transfer,"Port Kariland, Albania",False,48.47
2a978a19-dd55-4b68-9676-947848298b8d,2024-09-07 08:49:34,f7b61970-31b7-405f-86ff-b527aae3b893,4c822694-4759-40fc-beda-83d9fc82f3b5,deposit,3318.7,AUD,Maldonado and Sons,retail,completed,True,wire_transfer,"Lake Brian, Netherlands Antilles",False,46.29
88cbddf2-3b45-4f13-ba06-5f789c9f1cc9,2024-02-19 04:07:43,d6edccd7-c3a6-4a4d-abf1-1d88350bd9a4,cce07bf9-dffa-4c0e-8471-8cf7d9135652,credit,835.32,AUD,Diaz LLC,retail,failed,True,debit_card,"East Zachary, Colombia",False,4.38
a4dfd29f-fc28-46ed-aef9-df0c121e5109,2024-05-03 07:04:19,c2ad93e4-da53-427e-9a12-efecbc6a5184,5cdbbefa-3b1b-4c5b-8771-81a4c6d24c89,credit,4797.8,AUD,Woodard-Lopez,dining,pending,False,debit_card,"Port Laurahaven, El Salvador",True,37.37
752fc705-8b9c-4e4f-9b73-079b61bd241c,2024-06-30 10:17:06,a85a8b1a-3c56-4ddc-9fa2-c8913ef7255e,b746f89a-954e-4c09-9cda-c7a74d34007b,debit,3836.23,AUD,Fischer Ltd,groceries,completed,False,credit_card,"Sydneyville, Nigeria",True,27.74
4d87b00a-f9dc-4a24-b361-28b5e1a6e5d3,2024-04-09 04:22:08,cab3f5d9-f0b2-49d5-881c-233039b2020e,2c524f1b-6bce-4746-8949-97c3424cc6d2,debit,1224.41,AUD,"Green, Fox and Garcia",retail,completed,False,wire_transfer,"Goodwinton, Saint Lucia",False,35.78
7cd875ba-8851-4631-bc3b-00ecd7b27e8a,2024-02-22 09:41:05,fc64bd48-be45-48ba-9d55-4781e96c2f03,3a3ba32e-13bb-4b3c-ae41-273c75b633ea,debit,1134.24,AUD,Khan-Wheeler,dining,pending,False,wire_transfer,"East Dean, Nepal",False,23.44
a88ce489-308f-4912-ae22-2bf9f9370167,2024-08-25 07:40:09,7b141e9f-89a1-4c5e-9c86-4c4267580667,9e7162ba-dff8-4716-9221-cc31833086e0,debit,1602.83,AUD,Santana-Hawkins,utilities,failed,False,wire_transfer,"Johnsonview, New Zealand",True,26.92
3637edbb-83c9-4632-853c-da5cbd665fc2,2024-09-03 18:13:54,6d336a2c-886d-4b25-8934-28440473bab6,55a4133b-b8b8-4126-8d98-094731af5422,deposit,1381.44,AUD,Thompson-Keller,retail,completed,True,credit_card,"Cantrellbury, Hungary",False,0.78
532a05f8-7486-483a-b133-e6fcfda7df71,2024-04-14 15:58:45,1b332160-4490-4f2a-a824-7588f0b64092,2a42671d-8cbc-4d2d-b829-17cd8f8a2a75,debit,1588.13,AUD,"Dunlap, Pacheco and Garrett",utilities,failed,False,wire_transfer,"West Allison, Cayman Islands",True,19.81
7a7daa07-87e0-49fd-94b0-4922336d9b4a,2024-02-11 15:53:38,3e3ac31e-bc20-4dfd-81d2-4e5c045684c0,669048db-e272-4f44-b008-42a5818f777a,withdrawal,2720.63,AUD,Chen-Perkins,dining,completed,True,wire_transfer,"Dunnmouth, Bangladesh",True,30.15
04280f13-f4da-4877-8c89-742aa6288a1b,2024-01-03 23:57:07,3b69964f-8de7-4585-b557-6f8e0858d289,d0ad4651-07b3-4d85-bc0d-22758ac2216a,transfer,2942.22,AUD,Melton Inc,dining,pending,True,credit_card,"Brookeshire, Montserrat",False,40.36
0926348c-14e9-4ada-8355-e6638b4e1c1e,2024-07-12 10:37:27,61833328-459b-405a-b393-ec6735e261b8,6843f409-9623-404a-848e-9c925f3a7c9a,withdrawal,950.33,AUD,Pruitt and Sons,dining,pending,False,debit_card,"South Kenneth, Panama",True,1.26
1537bcf1-57aa-421c-a38f-55f1ae480542,2024-04-19 13:11:43,7996a6f7-08bc-4ebe-806b-5d9743b6ee67,94031273-c67b-418c-99e6-96d58533beb9,debit,2876.86,AUD,Moore-Andrews,utilities,pending,False,wire_transfer,"Lake Marie, Eritrea",False,43.93
94d20372-dcb9-42bb-81eb-cfc97ac619f9,2024-05-06 05:15:42,c492c911-5cb4-4920-b46a-578e7ff810e7,339aeb7f-8031-4fe1-a019-7288cee3b420,debit,2023.49,AUD,Hodge Inc,groceries,failed,False,debit_card,"Mariahfort, Monaco",False,18.37
e5750c52-c369-4434-97c6-2b13d2e0f193,2024-01-28 15:38:05,fc696ecb-773a-4c18-bf44-27eafea916f8,e21a8e20-bb9c-4d2e-99b3-0c39f11767aa,transfer,342.08,AUD,Williamson-Woods,retail,pending,True,credit_card,"Goodfort, Spain",False,44.28
dafbfdf0-ac78-47c0-b917-7bfc3abb744e,2024-08-25 15:48:19,2b15812c-60a7-4329-96fe-639ffac92258,a99d8035-7206-4a6d-b84a-e0b4ad7139c8,deposit,1537.11,AUD,"Ramirez, Adams and Rodriguez",retail,pending,False,wire_transfer,"Harrishaven, Botswana",True,20.52
9d93bf80-032d-49b2-a4cc-4fb77d3678c9,2024-06-05 08:18:22,2054ca5f-ec56-4b28-9805-b2c9ca6931e8,353540c4-cce3-4db2-ae35-f8058b75e0fe,transfer,2887.43,AUD,Mccullough-Sanchez,groceries,completed,True,debit_card,"Nicholasberg, Bangladesh",True,22.26
b22c6a65-8add-4b5a-99b1-f06b0bf8d79d,2024-04-02 09:35:28,f35af318-e83c-4c13-8d9d-84572a2455b3,4d88ae4d-0ab8-4ae6-abc4-fb11298f7b32,deposit,460.69,AUD,"Jackson, Ramos and Alvarez",utilities,failed,False,credit_card,"South Williamfurt, Chad",True,31.97
f5d3e11e-82a5-4cd4-adcd-eade0faab4fd,2024-06-23 07:27:52,1a0c0700-be54-4463-ae17-1ee8765574d7,29beb880-d16f-42e0-8417-c83d61626ffc,transfer,1305.66,AUD,Salazar-Patterson,dining,failed,True,credit_card,"Carolside, San Marino",True,3.69
bac6c2ac-5ec5-4068-beea-28e7a403f08a,2024-08-07 04:39:52,ebf53a8d-cceb-4c3f-ae20-8e1fa1ba66ed,9e82c07a-20e8-421a-afac-c8a5afe04f3e,debit,461.2,AUD,Yu-Adams,groceries,failed,False,credit_card,"Port Brianna, British Virgin Islands",True,13.32
08a6b3d6-c8ea-47f0-b335-a9d22eb76051,2024-04-20 10:06:53,478a8e08-04c7-494f-97a9-f108f9667e52,3b5ec94f-d9e6-4d2b-8148-e17d0fc3a214,transfer,2774.15,AUD,"James, Anderson and Graham",retail,pending,True,wire_transfer,"South Marcoton, Kenya",True,12.4
e2a6e761-de23-4849-968e-83748c0611fb,2024-05-25 19:48:39,5a00a0a4-d4e4-468e-ae03-a802b0db8678,4ffdb822-e5ec-4b58-a1b5-da1a804c0e95,deposit,4204.09,AUD,Lucas-Khan,utilities,pending,False,debit_card,"South Krystalshire, Germany",False,28.34
843b91bc-2a36-485b-98e9-90a510a766e0,2024-01-18 02:30:45,657d96c0-3c3a-4539-80aa-1e33a3752e1c,4413fb37-f6b3-42d7-9f86-49282fb513b5,debit,4363.52,AUD,"Morrison, Berry and Peterson",utilities,failed,False,debit_card,"Kempfurt, Brazil",True,22.64
f7d3d0d2-5608-4c1c-8474-3716a7824d40,2024-06-10 12:06:10,388fc1d6-0d99-48b6-b314-0422f28a0dd0,96bdca24-c9af-439e-8c46-82e44767c685,debit,1574.74,AUD,"Douglas, Morgan and Joseph",utilities,failed,True,wire_transfer,"Andrewmouth, Macao",True,35.41
6f042418-7e2f-445d-a422-a9addf7f8530,2024-08-09 20:40:16,6f980fca-98b4-47e8-ad85-039a9e5a0c6d,5ca7d58f-e450-47a5-979c-95cedfccfc00,deposit,197.23,AUD,"Foster, Levine and Erickson",dining,pending,True,wire_transfer,"Scottton, Falkland Islands (Malvinas)",False,19.03
d9e1cb66-7d96-4fe2-9313-90018cef09f1,2024-08-21 17:57:54,07b57138-a270-440f-96fc-8749806b738c,07a24ad1-12e0-46e7-84a7-3ef12fe54875,debit,4904.4,AUD,Johnson LLC,retail,failed,False,debit_card,"South Erinville, Mayotte",False,43.24
017cabea-3615-487c-8d1b-d3b46aa9ef59,2024-07-05 23:00:24,d8e21721-3187-4864-a5cc-51ef18641497,b7490847-2da8-427f-9523-d7bd19c9181e,deposit,4457.36,AUD,Gonzalez Inc,retail,failed,False,debit_card,"Matthewmouth, Angola",False,49.29
29af3b71-5e41-46bd-b032-d9cae21f44fd,2024-04-26 05:17:58,5540d6bf-1af6-4854-87ce-4c15b1f9dc33,7a5b5636-55bd-496d-b2a2-9169d0775a21,debit,1002.83,AUD,Hood Group,retail,pending,False,debit_card,"Griffinville, Sweden",True,32.47
9c3e3535-5c72-433c-9a2c-b9329e7c84bf,2024-03-22 15:07:32,20d59eed-2bef-429d-83fe-31cbf5bbafdd,909ba9b4-e6ee-49eb-9164-6485c4f67d8b,deposit,2218.1,AUD,Gonzalez Inc,retail,pending,False,credit_card,"Mackmouth, Grenada",True,2.78
281c2289-7fb2-42ca-9acd-0bb2de285df0,2024-07-13 15:18:27,79bb051d-7a49-4fab-be2c-8ae8460f5e05,ee797613-1552-4dcd-b5f2-30d035d765d5,withdrawal,1667.81,AUD,Trevino-Taylor,groceries,pending,True,credit_card,"Lewisburgh, Iran",True,32.71
15fba58a-7c1c-4c0b-938f-d70674e8a0cc,2024-04-12 20:55:12,8a00b3e4-14dc-4e56-a38b-a41b161dffa3,ffe55f2c-0e26-4dd6-b4c3-9c7cd99d4b10,withdrawal,73.32,AUD,Coleman LLC,retail,failed,False,debit_card,"North Jamesville, Belgium",True,6.72
139fe57a-c241-44f0-bb3a-8e1edb173fe6,2024-06-29 17:49:05,9d91c73b-3937-4871-b20a-39901f884363,0e3ed11d-694b-4b94-9b50-20201261ffcd,withdrawal,2211.4,AUD,"Harris, Clark and Lee",retail,failed,False,credit_card,"Pattersonside, Guadeloupe",True,7.3
beffc1d1-7372-46c3-bee2-179c516ec75a,2024-07-22 07:45:02,cb056697-4cf6-4c7b-bb54-b8721ac77257,be65efe4-f232-4045-99dd-e7124d2f26ff,withdrawal,2239.04,AUD,"Salas, Marshall and Goodman",groceries,pending,True,credit_card,"North Michaeltown, Martinique",False,25.51
04e3c687-823c-4061-a645-db1a15efba46,2024-03-21 20:59:54,dc1b4064-247f-4aef-8d76-1c72ebd376f2,da11b017-5829-45db-9678-98ee241342b7,debit,3854.16,AUD,Williams-Wyatt,utilities,completed,False,credit_card,"West Andrewtown, China",True,34.5
485b0943-88e9-4b9c-912d-37236a53d287,2024-06-08 14:46:32,c0a8af14-f9ef-4251-9931-3800f75c8a0c,0c7c0245-d35f-4fa1-9145-5030f22248ef,deposit,3238.58,AUD,Cisneros PLC,dining,completed,False,credit_card,"New Mark, Iceland",False,31.05
f797fc58-b877-4ae7-9f5b-e33e628485a3,2024-04-07 13:14:19,b5c117f0-5063-4a28-84f1-c9deedb0247c,5edab1d6-ea61-45e4-9bb4-1b42c84bfbee,transfer,1799.12,AUD,Barber Inc,retail,failed,True,debit_card,"Saraborough, Belize",False,20.82
06355d81-ce36-49a2-9a9c-f91884470b04,2024-08-19 11:04:18,a6ff9896-ea74-4b97-8d1f-810eed2f87be,6773164f-8e7d-4326-893d-42e139e277a8,deposit,2928.82,AUD,Ramirez PLC,dining,pending,False,debit_card,"Patriciaville, Saint Pierre and Miquelon",False,10.48
0c8e7d03-bcf3-430b-80ce-34050772273b,2024-02-08 06:43:15,24c2b32e-7672-4633-a30b-dcd9441bfa7c,4e029644-26ce-4d3e-9b80-46b9ee6ac1ae,withdrawal,1294.71,AUD,Davis Inc,retail,pending,True,credit_card,"Elliottshire, Honduras",False,16.41
4fbef2f4-e44f-49e4-a28a-524409c32fa8,2024-07-24 00:19:50,7b32f4db-fa94-4798-94b4-90eb9e386e50,f659c5fe-e8a4-46b6-bf90-f5cbe8b51c68,deposit,4350.22,AUD,"Perez, Lloyd and Estrada",groceries,pending,True,credit_card,"South Patrickbury, Jamaica",False,31.1
8d8216ea-ec6e-4ab6-82ac-2d93ee0ae4c7,2024-03-15 21:36:19,b3fd3a8a-f7ac-4649-9ddf-c88c7cd8a8dc,55b304d8-9f89-4d6e-86d3-afed3ec39e2d,debit,1312.66,AUD,Robinson PLC,dining,pending,True,credit_card,"North Sara, Brunei Darussalam",True,18.52
ed3fde4e-7bba-4fff-97ed-289920e0de62,2024-08-26 22:47:44,b7d8d282-a4b4-4cf8-8012-f81a44cef478,a2da601e-1544-4d13-bf47-c6775f5832e2,withdrawal,2665.75,AUD,Rodgers-Prince,dining,completed,True,debit_card,"Gonzalezborough, Vietnam",True,16.94
431b7d81-3bff-4326-9b95-78ad1f156633,2024-06-08 12:33:44,b19dc7ca-12b4-4f45-9a83-7e93c3ba53ef,ac2da7e6-eaed-4f41-8a6e-fe151a90bbcf,deposit,786.01,AUD,Alexander Group,groceries,completed,True,debit_card,"South Debrashire, Spain",True,11.71
ea3776ae-5ade-45c2-8fd5-dae91456212b,2024-01-02 07:38:13,2d393d28-5003-41b0-9e11-4475dc8cf53e,5fa3c922-066e-4123-9e37-54ebc294a701,withdrawal,3039.17,AUD,Morton-Kirk,utilities,completed,True,debit_card,"Williamschester, Djibouti",True,24.89
cb0efddb-c1ed-4b04-a705-7063ea32cc51,2024-03-05 08:36:04,a832a8c7-2690-4fd7-8fc2-3b46de80f777,3b1c580e-6bbe-4d44-8db5-1c598b2beea2,debit,3259.14,AUD,Russell and Sons,dining,completed,False,debit_card,"Lake Andrew, Congo",False,3.66
2a80fc68-a7f3-44b9-a458-da469ef7ba7a,2024-04-07 19:57:32,434186c5-d34f-455f-b940-d7ac82f4d976,7390717d-0623-4365-9e99-67fe8b2c8c79,debit,1399.78,AUD,Lara-Scott,groceries,failed,True,debit_card,"North Juan, Finland",True,3.97
4347fac9-c424-4436-9a9e-33563de8c517,2024-04-20 08:06:45,7ddd5eb4-080e-4ce4-bb03-a0c920a54a6d,4364c874-3b1b-47b8-9b61-d6209354246d,transfer,625.52,AUD,Carter PLC,utilities,pending,True,debit_card,"East Amandaburgh, Tokelau",False,29.58
38c1eaf0-4ad8-4280-bf36-ae2645bf5b4f,2024-05-27 22:21:23,dd217a1c-800f-4b27-9284-3cf80489f659,f2f5287a-b0c8-4aba-ae3b-e96b2f0bf0bc,transfer,366.87,AUD,Martin Ltd,retail,completed,False,debit_card,"Jessicaside, Mauritius",False,20.69
895fcdfa-824c-427e-a71d-24c39c862307,2024-03-25 18:16:48,e422f3b8-88d4-400f-ab60-3a43593db137,5a2508fc-e4ab-46f0-8ec7-4b4261b9062b,debit,4669.9,AUD,Harrison-Leach,dining,failed,True,wire_transfer,"East Debra, Botswana",True,47.33
3dff2caf-79ed-43c2-969f-6630eceacfea,2024-04-01 18:44:16,af3b6238-b365-43be-a04d-764fcf19cdee,fe8aa0d3-3c70-4795-b7a7-18203ee80f06,transfer,1447.97,AUD,"Rogers, Thompson and Brady",retail,failed,False,debit_card,"South Donaldtown, Mauritius",False,33.39
64424c88-a458-4149-bf29-fd90826e4f81,2024-05-26 02:30:13,64925483-a0b9-48f6-a25d-db306276715c,abb7d846-991e-436b-a402-6c33348e0b67,deposit,1898.03,AUD,"Mathis, Nelson and Johnson",dining,failed,False,debit_card,"North Troyton, Pakistan",True,46.71
2de18936-a619-4e62-8390-14d23e293707,2024-08-15 20:31:37,9e4efe0a-26f4-4fa7-98f3-bb61fbe58d3a,69c5e3f7-577c-4045-87fb-9011bbc8b11f,debit,2534.26,AUD,Lee-Rivas,dining,failed,True,debit_card,"New Russelltown, Mongolia",True,41.95
2a60c871-5930-4600-ad2f-daef348118ca,2024-03-23 21:59:10,45143044-2250-484a-98e2-8c98c689bfb1,c1e6ad7e-9436-470d-83ce-0c6bfe6e3661,credit,3856.95,AUD,Dominguez LLC,utilities,completed,True,wire_transfer,"South Wyatt, Iran",False,24.52
24fb06d7-a993-4852-bdc2-a16a30911f21,2024-06-27 14:00:43,096581d6-a95c-4879-a3fa-c332eef679c5,6e42c027-6af2-41ff-9565-abc1cfd4bc66,transfer,2421.38,AUD,Willis-Torres,retail,pending,True,wire_transfer,"Fergusonbury, Seychelles",False,9.43
caaa8736-9492-485c-bcd0-bc709f555a5b,2024-06-24 12:12:16,b9f41707-767c-4645-a274-d32751ec61e4,a66ba27b-7f5b-4db8-9044-db0855e5259b,deposit,548.34,AUD,Murray and Sons,dining,pending,False,wire_transfer,"Zacharyfurt, South Georgia and the South Sandwich Islands",True,4.36
693b680f-9943-467b-bf4d-6e1f3ed5197f,2024-05-03 19:29:53,8bf7d47e-5fea-4b02-8fcf-567595a923a3,51bfac6c-61a9-4784-aec5-78cfc1b9b57f,transfer,160.87,AUD,Lopez-Barnett,utilities,pending,False,wire_transfer,"South Colleenmouth, Greenland",False,14.04
